MMSI,TIMESTAMP,LAT,LON,SOG,COG,anomaly,anomaly_score
616620391,1719825454,37.138783333333336,25.143301666666662,33.7,25.4,1,0.22931601220858217
616620391,1719825456,37.13906333333333,25.143475,33.7,25.5,1,0.22931601220858217
616620391,1719825458,37.139343333333336,25.14365,33.7,25.700000000000003,1,0.22787853325189927
616620391,1719825462,37.13990666666667,25.144003333333337,33.7,26.0,1,0.20409076655491687
616620391,1719825464,37.14018833333333,25.144178333333333,33.800000000000004,26.0,1,0.21313136156624551
616620391,1719825468,37.14075833333333,25.14451333333333,33.800000000000004,25.8,1,0.20297047231719412
616620391,1719825472,37.14131833333333,25.14485833333333,33.800000000000004,25.9,1,0.20283461126341157
616620391,1719825474,37.141595,25.14503833333333,33.7,26.1,1,0.21660724253946656
616620391,1719825476,37.14187,25.14521833333333,33.7,26.4,1,0.2279654867355187
616620391,1719825480,37.14242333333333,25.14558,33.7,26.700000000000003,1,0.2037863601128067
616620391,1719825484,37.14298333333333,25.14593333333333,33.7,26.700000000000003,1,0.20293248845811213
616620391,1719825486,37.14326333333333,25.146106666666668,33.800000000000004,26.6,1,0.21406093588148056
616620391,1719825498,37.14494833333333,25.147141666666663,33.7,26.3,1,0.057270606114062095
616620391,1719825500,37.14523166666667,25.147315,33.800000000000004,26.3,1,0.21296816835387894
616620391,1719825502,37.14551166666666,25.147495,33.800000000000004,26.3,1,0.22558135293650294
616620391,1719825504,37.14579333333333,25.147673333333337,33.800000000000004,26.4,1,0.2269694629454544
616620391,1719825508,37.146355,25.148036666666663,33.9,26.700000000000003,1,0.19452668097279918
616620391,1719825510,37.146638333333335,25.148215,33.9,26.700000000000003,1,0.224803846686143
616620391,1719825512,37.14692,25.148395,34.0,26.8,1,0.2128074140417736
616620391,1719825514,37.14720333333333,25.148571666666665,34.0,26.700000000000003,1,0.2264201758556711
616620391,1719825516,37.147488333333335,25.148746666666668,34.0,26.6,1,0.2264201758556711
616620391,1719825518,37.14777333333333,25.14892333333333,34.1,26.6,1,0.20942770255840726
616620391,1719825520,37.14805666666667,25.149096666666665,34.1,26.5,1,0.22267072680946293
616620391,1719825522,37.14834,25.149271666666667,34.1,26.5,1,0.22189496345918897
616620391,1719825524,37.148625,25.14944833333333,34.1,26.4,1,0.22279042905912216
616620391,1719825528,37.14905,25.14971333333333,34.1,26.4,1,0.1994137572907304
616620391,1719825530,37.14962166666667,25.150065,34.2,26.4,1,0.18440902268380338
616620391,1719825532,37.149765,25.150155,34.2,26.4,1,0.20728558868872532
616620391,1719825534,37.15005,25.15033,34.2,26.3,1,0.2181396283467688
616620391,1719825536,37.150335,25.150506666666665,34.2,26.3,1,0.21723239099766606
616620391,1719825540,37.151046666666666,25.15095,34.2,26.4,1,0.1806498834208105
616620391,1719825542,37.15114666666667,25.151041666666668,34.2,0.0,1,0.15167307358411547
616620391,1719825544,37.151473333333335,25.151221666666668,34.300000000000004,26.5,1,0.14708939311157948
616620391,1719825552,37.15262,25.15193333333333,34.4,26.5,1,0.11266998723832028
616620391,1719825554,37.15290666666667,25.152111666666663,34.4,26.5,1,0.21036112896845416
616620391,1719825558,37.15328,25.15246833333333,34.4,0.0,1,0.13540942414643037
616620391,1719825560,37.15376166666667,25.152645,34.4,26.4,1,0.14969439168571513
616620391,1719825562,37.154048333333336,25.152821666666668,34.4,26.4,1,0.21048499476654536
616620391,1719825564,37.15433333333333,25.152998333333333,34.300000000000004,26.4,1,0.2035414879668827
616620391,1719825566,37.15461666666667,25.153176666666667,34.300000000000004,26.4,1,0.21537080440967288
616620391,1719825568,37.15490166666667,25.153355,34.300000000000004,26.5,1,0.2161608376391515
616620391,1719825574,37.15575333333334,25.153896666666668,34.300000000000004,26.700000000000003,1,0.15488969042068568
616620391,1719825578,37.15632333333333,25.154256666666665,34.300000000000004,26.700000000000003,1,0.18915268178216765
616620391,1719825580,37.15661,25.154436666666665,34.4,26.700000000000003,1,0.1999762518975901
616620391,1719825582,37.15689666666667,25.154615,34.4,26.700000000000003,1,0.2101360477660525
616620391,1719825584,37.157181666666666,25.154796666666662,34.4,26.700000000000003,1,0.2101360477660525
616620391,1719825588,37.15775333333333,25.15516,34.5,26.8,1,0.17887517885866738
616620391,1719825590,37.15804,25.155341666666665,34.5,26.8,1,0.20865261974007226
616620391,1719825594,37.158611666666665,25.155701666666666,34.5,26.8,1,0.18356841837941257
616620391,1719825596,37.15889833333333,25.155878333333337,34.5,26.700000000000003,1,0.2102671525993664
616620391,1719825602,37.159755,25.156406666666665,34.4,26.5,1,0.14752406521630546
616620391,1719825606,37.16032,25.156771666666668,34.300000000000004,26.700000000000003,1,0.18595285404244982
616620391,1719825608,37.16053333333333,25.156955,34.300000000000004,0.0,1,0.16033979001733284
616620391,1719825614,37.161445,25.15750833333333,34.2,27.200000000000003,1,0.09618685902584101
616620391,1719825616,37.161586666666665,25.1576,34.2,27.3,1,0.20747668210706238
616620391,1719825618,37.16201,25.157871666666665,34.2,27.3,1,0.200668022143066
616620391,1719825620,37.16215166666667,25.15796,34.2,27.200000000000003,1,0.20747668210706238
616620391,1719825630,37.16383,25.15904833333333,34.0,27.4,1,0.04502877168029196
616620391,1719825632,37.16397,25.15913833333333,34.0,27.4,1,0.2148704104637666
616620391,1719825634,37.16425,25.159323333333333,34.0,27.5,1,0.2256214589657422
616620391,1719825636,37.16467166666666,25.159593333333333,34.0,27.4,1,0.21079980668904946
616620391,1719825638,37.16495166666667,25.15977833333333,34.0,27.5,1,0.2256214589657422
616620391,1719825640,37.16523166666666,25.159961666666668,34.0,27.5,1,0.22437188323257073
616620391,1719825642,37.16551166666667,25.160145,34.1,27.5,1,0.20859022487710366
616620391,1719825648,37.16621333333333,25.16060833333333,34.1,27.6,1,0.1640663591926403
616620391,1719825650,37.166493333333335,25.160791666666668,34.1,27.6,1,0.21979715235252278
616620391,1719825652,37.16677333333333,25.160976666666667,34.1,27.6,1,0.21967643732653702
616620391,1719825654,37.167053333333335,25.161158333333333,34.1,27.6,1,0.21979715235252278
616620391,1719825656,37.16733333333333,25.16134333333333,34.1,27.6,1,0.21967643732653702
616620391,1719825660,37.16789166666667,25.161711666666665,34.0,27.6,1,0.1875844672894149
616620391,1719825662,37.167786666666665,25.161898333333333,34.0,0.0,1,0.16386226129536446
616620391,1719825664,37.16844833333333,25.162085,34.0,27.700000000000003,1,0.14609877182086645
616620391,1719825668,37.169005,25.162455,34.0,27.8,1,0.19881029807705342
616620391,1719825670,37.169285,25.162635,34.0,27.700000000000003,1,0.22456548093818574
616620391,1719825672,37.169563333333336,25.16282,34.0,27.700000000000003,1,0.22331214534987048
616620391,1719825678,37.17034666666667,25.163363333333333,33.9,0.0,1,0.10591586355049065
616620391,1719825680,37.170676666666665,25.163543333333333,33.9,27.6,1,0.1693314986312785
616620391,1719825682,37.17095333333334,25.163726666666665,33.9,27.6,1,0.22343275588986478
616620391,1719825684,37.17123166666666,25.16391,33.800000000000004,27.6,1,0.2106681339123493
616620391,1719825688,37.17178833333333,25.16426833333333,33.800000000000004,27.5,1,0.20190529297474297
616620391,1719825690,37.172066666666666,25.16444333333333,33.800000000000004,27.4,1,0.22603131869308052
616620391,1719825694,37.17248,25.1648,33.7,0.0,1,0.1391240331286342
616620391,1719825696,37.17289666666667,25.16498,33.7,27.4,1,0.17060622850029178
616620391,1719825698,37.17317333333333,25.16516,33.6,27.4,1,0.21446862707500297
616620391,1719825700,37.17345,25.16534,33.6,27.4,1,0.22725691413680488
616620391,1719825702,37.17372666666667,25.165523333333333,33.6,27.5,1,0.22832388366994394
616620391,1719825704,37.17400333333333,25.165701666666667,33.6,27.4,1,0.22854024626502795
616620391,1719825708,37.17456,25.16606,33.6,27.4,1,0.20277483888435155
616620391,1719825710,37.174835,25.166236666666663,33.6,27.3,1,0.22840451474481172
616620391,1719825712,37.175106666666665,25.166416666666667,33.5,27.4,1,0.21574015680541736
616620391,1719825714,37.175378333333335,25.166601666666665,33.5,27.6,1,0.22657641733515754
616620391,1719825716,37.175646666666665,25.16679333333333,33.4,27.9,1,0.2139802719384275
616620391,1719825720,37.17617666666667,25.167186666666662,33.4,28.8,1,0.19867739667504186
616620391,1719825722,37.17644333333333,25.167383333333333,33.300000000000004,29.1,1,0.21245601216498278
616620391,1719825724,37.17670833333333,25.167583333333333,33.300000000000004,29.4,1,0.2234555854795114
616620391,1719825726,37.176746666666666,25.167683333333333,33.300000000000004,0.0,1,0.14937034879179123
616620391,1719825728,37.177173333333336,25.167981666666662,33.300000000000004,0.0,1,0.20058621041527702
616620391,1719825730,37.17763333333333,25.168288333333333,33.300000000000004,30.4,1,0.15628038904721753
616620391,1719825732,37.17789666666667,25.168495,33.4,30.6,1,0.21268189377742874
616620391,1719825736,37.17828833333333,25.168811666666667,33.4,31.200000000000003,1,0.20150778805415248
616620391,1719825738,37.17855,25.16902,33.4,31.4,1,0.2226041499339404
616620391,1719825742,37.179073333333335,25.16943833333333,33.4,31.8,1,0.19773392179063776
616620391,1719825744,37.17933,25.169651666666667,33.4,32.0,1,0.22057451846011616
616620391,1719825750,37.18009833333333,25.170301666666667,33.300000000000004,32.9,1,0.15311569678206605
616620391,1719825756,37.18086666666667,25.170956666666665,33.300000000000004,33.5,1,0.1606551752081859
616620391,1719825758,37.18112333333333,25.171166666666668,33.300000000000004,33.5,1,0.21758767516357347
616620391,1719825760,37.18101333333333,25.171376666666667,33.300000000000004,0.0,1,0.15679931136166636
616620391,1719825762,37.181635,25.171585,33.2,33.4,1,0.13215920567209782
616620391,1719825764,37.18188833333333,25.17179833333333,33.1,33.5,1,0.20979639881979256
616620391,1719825768,37.18239666666667,25.172225,33.1,33.6,1,0.19823271672027004
616620391,1719825772,37.182903333333336,25.172651666666667,33.0,33.7,1,0.18878402752572127
616620391,1719825776,37.18341,25.173071666666665,32.9,33.6,1,0.18920441052606912
616620391,1719825782,37.18416666666667,25.173698333333338,32.800000000000004,33.5,1,0.1532317553609882
616620391,1719825784,37.18442,25.173905,32.800000000000004,33.4,1,0.22126487107935927
616620391,1719825786,37.18467,25.174115,32.7,33.5,1,0.21036701430172122
616620391,1719825788,37.18492166666667,25.174325,32.7,33.5,1,0.2194627415230354
616620391,1719825790,37.18517,25.174541666666663,32.7,33.7,1,0.21951632264745308
616620391,1719825794,37.18567166666666,25.174971666666668,32.7,33.9,1,0.1976841729133395
616620391,1719825796,37.18570666666667,25.175183333333333,32.7,0.0,1,0.15365861973213202
616620391,1719825798,37.18617666666667,25.175396666666668,32.7,33.9,1,0.1445102078940383
616620391,1719825800,37.18642666666667,25.175608333333333,32.7,33.9,1,0.2189399221152083
616620391,1719825802,37.186675,25.17582,32.7,34.0,1,0.22051605305700467
616620391,1719825804,37.186925,25.17603666666667,32.7,34.1,1,0.22040751200149544
616620391,1719825808,37.18742666666667,25.17646166666667,32.7,34.1,1,0.19572872346868053
616620391,1719825810,37.18767833333333,25.17667,32.6,34.0,1,0.20979568169636043
616620391,1719825814,37.18784,25.177086666666668,32.5,0.0,1,0.1296472806098528
616620391,1719825816,37.18842333333333,25.1773,32.5,34.0,1,0.13562545703946255
616620391,1719825818,37.18867166666666,25.177511666666668,32.5,34.0,1,0.2179008088167192
616620391,1719825820,37.188795,25.177616666666665,32.5,34.1,1,0.20897501059318424
616620391,1719825824,37.18929333333333,25.178031666666666,32.4,34.0,1,0.1881263663132311
616620391,1719825828,37.18991166666667,25.178556666666665,32.300000000000004,34.0,1,0.17352176304024391
616620391,1719825836,37.19090333333333,25.179405,32.300000000000004,34.1,1,0.12971069462087703
616620391,1719825842,37.19165,25.180036666666663,32.300000000000004,34.1,1,0.1540285044780068
616620391,1719825846,37.192148333333336,25.180451666666663,32.300000000000004,34.0,1,0.19671548884579226
616620391,1719825848,37.192393333333335,25.180658333333337,32.2,34.0,1,0.20779233891546922
616620391,1719825852,37.192881666666665,25.181081666666667,32.1,34.1,1,0.18769334624739087
616620391,1719825856,37.19337333333333,25.181506666666667,32.1,34.300000000000004,1,0.19523348464803603
616620391,1719825860,37.19386333333333,25.18193,32.1,34.4,1,0.1960105902596056
616620391,1719825866,37.194595,25.182565,32.1,34.6,1,0.15641155159479153
616620391,1719825868,37.19483833333334,25.18277833333333,32.1,34.6,1,0.2148494792972525
616620391,1719825870,37.195083333333336,25.18299333333333,32.1,34.7,1,0.2165654458083885
616620391,1719825874,37.195571666666666,25.183425,32.1,34.800000000000004,1,0.19558713906997216
616620391,1719825876,37.195818333333335,25.18364,32.2,34.9,1,0.2083213071138989
616620391,1719825878,37.196063333333335,25.18386,32.2,35.0,1,0.21733185764976137
616620391,1719825880,37.19631,25.184076666666662,32.300000000000004,35.0,1,0.20666181608482725
616620391,1719825884,37.19680666666667,25.184506666666667,32.300000000000004,34.9,1,0.1952328480663309
616620391,1719825886,37.197055,25.18472166666667,32.4,34.9,1,0.20666181608482725
616620391,1719825888,37.1973,25.184936666666665,32.4,34.800000000000004,1,0.21809524588475326
616620391,1719825890,37.19754666666667,25.185151666666663,32.4,34.9,1,0.21809524588475326
616620391,1719825894,37.198038333333336,25.185586666666666,32.4,35.0,1,0.1947769400417817
616620391,1719825896,37.198285,25.185805,32.4,35.0,1,0.21614993458464743
616620391,1719825900,37.19878,25.18624,32.5,35.1,1,0.18603540429848292
616620391,1719825904,37.19929,25.186655,32.6,34.4,1,0.18674289366527763
616620391,1719825906,37.199551666666665,25.18685,32.6,33.9,1,0.2186607416649305
616620391,1719825908,37.19981166666667,25.187036666666668,32.5,33.2,1,0.2096593166519764
616620391,1719825910,37.200071666666666,25.187221666666662,32.5,32.6,1,0.22070332980440216
616620391,1719825918,37.20106666666667,25.18798,32.4,0.0,1,0.07231792443893881
616620391,1719825920,37.201235,25.188075,32.4,31.3,1,0.16111568887449462
616620391,1719825928,37.20228166666666,25.18882,32.4,30.4,1,0.13150116401572975
616620391,1719825930,37.20267,25.18910333333333,32.4,30.3,1,0.2096700007942927
616620391,1719825932,37.202931666666665,25.18929333333333,32.4,30.3,1,0.2224715013743193
616620391,1719825938,37.203626666666665,25.189861666666665,32.5,0.0,1,0.10263866239190755
616620391,1719825940,37.20399,25.19004,32.6,29.8,1,0.1555774130776469
616620391,1719825944,37.20453,25.19039,32.6,29.0,1,0.19906025391690324
616620391,1719825946,37.204798333333336,25.190563333333333,32.6,28.700000000000003,1,0.2236026723506052
616620391,1719825950,37.20534166666667,25.190908333333333,32.6,28.200000000000003,1,0.19987925063529816
616620391,1719825952,37.205615,25.19107333333333,32.6,27.8,1,0.22469386389059715
616620391,1719825960,37.20672,25.191676666666662,32.5,25.5,1,0.12253874564374001
616620391,1719825964,37.207265,25.191985,32.4,25.1,1,0.19597686051510355
616620391,1719825966,37.20753833333333,25.192136666666663,32.4,24.9,1,0.22612803455890612
616620391,1719825968,37.20781333333333,25.19229,32.4,24.8,1,0.22693145458876934
616620391,1719825970,37.20809166666667,25.19243833333333,32.4,24.5,1,0.22591264403186184
616620391,1719825972,37.20837,25.19258333333333,32.4,24.200000000000003,1,0.22591264403186184
616620391,1719825976,37.20892833333333,25.192875,32.4,23.700000000000003,1,0.2015037179332978
616620391,1719825978,37.20920666666667,25.193025,32.5,23.6,1,0.21688328295454967
616620391,1719825980,37.20948333333333,25.193176666666663,32.5,23.6,1,0.2260069197173381
616620391,1719825982,37.209765,25.193325,32.5,23.5,1,0.22739842110455427
616620391,1719825986,37.210325,25.193618333333333,32.6,23.200000000000003,1,0.1961000288236172
616620391,1719825988,37.210605,25.19376,32.6,23.0,1,0.2268061470563134
616620391,1719825994,37.211441666666666,25.194206666666663,32.6,23.1,1,0.1691547707356128
616620391,1719826000,37.212275,25.194673333333338,32.7,23.4,1,0.16329560705380303
616620391,1719826002,37.212555,25.194825,32.7,23.5,1,0.22949421812647153
616620391,1719826004,37.21258666666667,25.194976666666665,32.800000000000004,0.0,1,0.1488531671491754
616620391,1719826008,37.213013333333336,25.195266666666665,32.800000000000004,0.0,1,0.19116678821783356
616620391,1719826012,37.21396166666667,25.195553333333333,32.7,22.8,1,0.12796284416194742
616620391,1719826014,37.21424,25.195701666666668,32.7,22.8,1,0.22802415396732578
616620391,1719826016,37.21452,25.195856666666668,32.7,22.9,1,0.22940764833501348
616620391,1719826018,37.21479833333333,25.196011666666667,32.800000000000004,23.1,1,0.2177381337687338
616620391,1719826020,37.21507666666667,25.196168333333333,32.800000000000004,23.3,1,0.22859359283102942
616620391,1719826022,37.21535333333333,25.196326666666668,32.800000000000004,23.5,1,0.22842554249153768
616620391,1719826026,37.21591333333333,25.196638333333333,32.800000000000004,23.700000000000003,1,0.20580156622668339
616620391,1719826028,37.216053333333335,25.196715,32.9,23.700000000000003,1,0.20714029447837606
616620391,1719826030,37.216476666666665,25.19694,32.9,23.5,1,0.21551456437315497
616620391,1719826034,37.21718,25.197305,32.9,23.1,1,0.1925419289557701
616620391,1719826038,37.21760166666667,25.19752666666667,32.9,23.0,1,0.20907515475421157
616620391,1719826042,37.21813333333333,25.197895,32.9,0.0,1,0.15322005217206403
616620391,1719826044,37.21845,25.197965,32.9,22.8,1,0.18756599179301925
616620391,1719826046,37.21873333333333,25.198115,32.9,22.700000000000003,1,0.22980127583522203
616620391,1719826048,37.21901666666667,25.19826,32.9,22.700000000000003,1,0.2289825915875307
616620391,1719826050,37.2193,25.198411666666665,33.0,22.700000000000003,1,0.21670296783513882
616620391,1719826052,37.21958166666667,25.198563333333333,33.0,22.8,1,0.23011040933052546
616620391,1719826054,37.219865,25.198715,33.0,22.9,1,0.23011040933052546
616620391,1719826060,37.22071666666667,25.199165,33.1,22.9,1,0.1610875953589037
616620391,1719826064,37.22128166666667,25.199461666666668,33.1,22.8,1,0.20766229348342818
616620391,1719826068,37.22184666666666,25.19976833333333,33.1,23.0,1,0.2070919215164358
616620391,1719826070,37.22212833333333,25.19992333333333,33.1,23.1,1,0.23029165969348103
616620391,1719826074,37.22269833333333,25.200226666666666,33.2,23.1,1,0.1966040304845998
616620391,1719826076,37.22298333333333,25.200375,33.2,23.0,1,0.23011840259638372
616620391,1719826080,37.223553333333335,25.200681666666668,33.2,23.1,1,0.20737785131855557
616620391,1719826082,37.22383833333333,25.200835,33.300000000000004,23.1,1,0.21528987815072698
616620391,1719826084,37.22412333333333,25.200991666666667,33.300000000000004,23.200000000000003,1,0.22846357302014708
616620391,1719826086,37.224408333333336,25.20114833333333,33.4,23.3,1,0.21766737853152995
616620391,1719826094,37.22555333333333,25.20175,33.4,23.0,1,0.1386196477657507
616620391,1719826096,37.225835,25.201903333333338,33.4,23.1,1,0.23026085252915074
616620391,1719826098,37.22611833333333,25.202058333333333,33.4,23.200000000000003,1,0.23026085252915074
616620391,1719826100,37.22640166666667,25.202216666666665,33.4,23.3,1,0.23029220397755235
616620391,1719826104,37.22697166666666,25.202525,33.4,23.3,1,0.205203301773694
616620391,1719826110,37.227828333333335,25.202973333333333,33.4,23.0,1,0.17108165679401455
616620391,1719826112,37.22811333333333,25.203125,33.4,23.1,1,0.23029220397755235
616620391,1719826114,37.22839666666667,25.203285,33.4,23.200000000000003,1,0.23027873141615585
